datetime,open,high,low,close
2026-08-03 16:00:00+00:00,4067.90581,4069.6728,4067.90581,4069.33188
2026-08-03 16:05:00+00:00,4069.27854,4069.27854,4067.35541,4067.4913
2026-08-03 16:10:00+00:00,4067.67318,4068.23367,4066.17404,4066.22806
2026-08-03 16:15:00+00:00,4066.29353,4068.95658,4064.61922,4068.70977
2026-08-03 16:20:00+00:00,4068.36124,4070.70747,4066.61989,4070.35574
2026-08-03 16:25:00+00:00,4069.84541,4070.99821,4066.1977,4068.25776
2026-08-03 16:30:00+00:00,4067.41161,4069.01042,4063.27283,4064.1352
2026-08-03 16:35:00+00:00,4066.1,4066.48257,4062.06841,4066.33506
2026-08-03 16:40:00+00:00,4065.991,4066.69378,4064.79782,4064.93885
2026-08-03 16:45:00+00:00,4065.15022,4066.69238,4063.48065,4064.00482
2026-08-03 16:50:00+00:00,4065.03809,4065.03809,4062.56348,4063.5095
2026-08-03 16:55:00+00:00,4063.71802,4066.04556,4062.95047,4065.8129
2026-08-03 17:00:00+00:00,4065.41199,4065.41199,4060.34882,4060.71086
2026-08-03 17:05:00+00:00,4061.46792,4062.83727,4059.66841,4062.3046
2026-08-03 17:10:00+00:00,4060.97844,4063.88426,4060.97844,4063.23824
2026-08-03 17:15:00+00:00,4063.00891,4063.24761,4053.6706,4054.11217
2026-08-03 17:20:00+00:00,4054.94186,4055.97242,4052.84915,4055.80407
2026-08-03 17:25:00+00:00,4055.49182,4058.93575,4053.69448,4058.27154
2026-08-03 17:30:00+00:00,4058.31162,4059.28141,4057.84336,4059.23117
2026-08-03 17:35:00+00:00,4059.13672,4060.91371,4055.51044,4056.10667
2026-08-03 17:40:00+00:00,4056.71432,4060.08932,4056.71432,4058.82887
2026-08-03 17:45:00+00:00,4058.58391,4060.52701,4057.68618,4059.98613
2026-08-03 17:50:00+00:00,4059.09407,4062.49606,4059.09407,4062.21772
2026-08-03 17:55:00+00:00,4061.68214,4063.28275,4060.91371,4061.51378
2026-08-03 18:00:00+00:00,4061.51322,4061.85544,4059.43006,4059.48167
2026-08-03 18:05:00+00:00,4059.47591,4061.64815,4059.22471,4059.70866
2026-08-03 18:10:00+00:00,4060.11609,4061.83188,4059.84797,4060.15721
2026-08-03 18:15:00+00:00,4060.87935,4062.06841,4057.61702,4058.03864
2026-08-03 18:20:00+00:00,4058.76452,4059.1005,4057.12431,4059.07039
2026-08-03 18:25:00+00:00,4058.98458,4060.00323,4055.61632,4056.01559
2026-08-03 18:30:00+00:00,4056.83933,4058.27686,4055.31449,4056.58963
2026-08-03 18:35:00+00:00,4057.08587,4059.75966,4055.80792,4058.04281
2026-08-03 18:40:00+00:00,4057.8767,4060.15426,4057.8767,4059.86716
2026-08-03 18:45:00+00:00,4059.60153,4059.60153,4058.11217,4058.26793
2026-08-03 18:50:00+00:00,4058.60141,4059.92449,4058.11217,4058.26112
2026-08-03 18:55:00+00:00,4058.4329,4060.6627,4058.4329,4058.77361
2026-08-03 19:00:00+00:00,4058.93993,4060.76381,4057.78283,4058.6972
2026-08-03 19:05:00+00:00,4058.50264,4059.1005,4057.2295,4058.70724
2026-08-03 19:10:00+00:00,4058.77337,4061.90341,4058.72961,4061.68891
2026-08-03 19:15:00+00:00,4061.35276,4062.21195,4058.60627,4058.79639
2026-08-03 19:20:00+00:00,4059.10208,4060.75689,4054.328,4054.84638
2026-08-03 19:25:00+00:00,4054.87935,4056.36668,4052.52067,4052.59515
2026-08-03 19:30:00+00:00,4052.79889,4054.04921,4047.59977,4048.07108
2026-08-03 19:35:00+00:00,4048.141,4052.19224,4045.56467,4051.97877
2026-08-03 19:40:00+00:00,4051.5627,4054.10486,4050.60541,4051.23108
2026-08-03 19:45:00+00:00,4052.19117,4056.18075,4052.19117,4056.02932
2026-08-03 19:50:00+00:00,4055.57475,4057.94749,4055.22426,4056.22199
2026-08-03 19:55:00+00:00,4056.37604,4057.99494,4055.27783,4055.85168
2026-08-03 20:00:00+00:00,4056.88545,4056.88545,4054.328,4055.78746
2026-08-03 20:05:00+00:00,4055.67948,4055.67948,4054.16363,4054.35203
2026-08-03 20:10:00+00:00,4054.38077,4056.95971,4053.64019,4056.85553
2026-08-03 20:15:00+00:00,4056.62063,4056.62063,4054.16363,4054.36118
2026-08-03 20:20:00+00:00,4054.72891,4055.64343,4053.01342,4054.39121
2026-08-03 20:25:00+00:00,4054.17237,4054.328,4052.6849,4054.22359
2026-08-03 20:30:00+00:00,4054.02519,4054.27424,4050.22276,4050.4675
2026-08-03 20:35:00+00:00,4050.60677,4052.52067,4050.60677,4051.79337
2026-08-03 20:40:00+00:00,4051.94815,4052.03434,4049.17855,4049.32449
2026-08-03 20:45:00+00:00,4049.55838,4050.22276,4048.81352,4049.03783
2026-08-03 20:50:00+00:00,4049.24196,4049.24196,4046.04716,4047.95262
2026-08-03 20:55:00+00:00,4047.38202,4049.25526,4046.94456,4047.9521
2026-08-03 21:00:00+00:00,4047.45628,4051.1367,4047.22776,4050.68427
2026-08-03 21:05:00+00:00,4049.97732,4052.84915,4049.8947,4050.00586
2026-08-03 21:10:00+00:00,4050.11061,4051.17218,4048.18309,4048.38955
2026-08-03 21:15:00+00:00,4048.93083,4050.03854,4046.78564,4048.93709
2026-08-03 21:20:00+00:00,4048.6034,4048.6034,4045.78323,4046.04081
2026-08-03 21:25:00+00:00,4046.56942,4049.8947,4046.56942,4049.55522
2026-08-03 21:30:00+00:00,4049.46568,4051.04314,4048.2552,4050.85445
2026-08-03 21:35:00+00:00,4050.47711,4052.19224,4050.10519,4051.12703
2026-08-03 21:40:00+00:00,4051.38647,4055.15004,4051.38647,4054.95867
2026-08-03 21:45:00+00:00,4054.5753,4057.32622,4053.01342,4056.6615
2026-08-03 21:50:00+00:00,4054.96325,4062.72853,4054.37571,4061.34341
2026-08-03 21:55:00+00:00,4061.51479,4062.55023,4060.7488,4062.36448
2026-08-03 22:00:00+00:00,4062.07967,4064.21459,4060.41904,4060.62434
2026-08-03 22:05:00+00:00,4060.96705,4061.83238,4058.771,4058.93659
2026-08-03 22:10:00+00:00,4059.03035,4059.75966,4055.31449,4055.64429
2026-08-03 22:15:00+00:00,4056.10485,4056.26019,4053.82048,4056.11115
2026-08-03 22:20:00+00:00,4056.29729,4056.29729,4047.57433,4052.00719
2026-08-03 22:25:00+00:00,4052.29076,4053.01342,4050.02043,4052.62903
2026-08-03 22:30:00+00:00,4052.22406,4053.18934,4048.2552,4050.91375
2026-08-03 22:35:00+00:00,4050.24194,4051.75114,4046.12583,4046.29873
2026-08-03 22:40:00+00:00,4046.58482,4046.61286,4043.01771,4043.2903
2026-08-03 22:45:00+00:00,4043.33232,4046.61703,4042.80435,4044.85261
2026-08-03 22:50:00+00:00,4045.28745,4045.9169,4043.83517,4045.56939
2026-08-03 22:55:00+00:00,4044.68647,4048.65813,4044.68647,4048.52703
2026-08-03 23:00:00+00:00,4048.27683,4051.53553,4042.03719,4042.26097
2026-08-03 23:05:00+00:00,4042.65734,4044.98018,4041.63617,4044.76675
2026-08-03 23:10:00+00:00,4044.20857,4045.62736,4040.09758,4040.75361
2026-08-03 23:15:00+00:00,4042.23939,4042.23939,4037.0887,4037.38635
2026-08-03 23:20:00+00:00,4037.92761,4037.92761,4033.39652,4033.57583
2026-08-03 23:25:00+00:00,4033.89575,4034.69841,4032.25806,4033.15221
2026-08-03 23:30:00+00:00,4033.48476,4034.8612,4030.30792,4030.52309
2026-08-03 23:35:00+00:00,4030.95223,4031.68883,4022.04078,4022.51764
2026-08-03 23:40:00+00:00,4023.64009,4034.8612,4023.64009,4032.76416
2026-08-03 23:45:00+00:00,4032.81145,4034.36439,4028.19738,4030.96167
2026-08-03 23:50:00+00:00,4030.65555,4033.4434,4029.98307,4030.20438
2026-08-03 23:55:00+00:00,4030.60077,4032.44496,4029.65059,4032.21434
2026-08-04 00:00:00+00:00,4031.9135,4035.51251,4028.37932,4030.83951
2026-08-04 00:05:00+00:00,4033.05195,4033.05195,4028.19738,4029.74287
2026-08-04 00:10:00+00:00,4030.60196,4032.68517,4027.38623,4031.75685
2026-08-04 00:15:00+00:00,4030.03328,4034.2101,4030.03328,4033.10209
2026-08-04 00:20:00+00:00,4032.82715,4035.28014,4030.10091,4034.86565
2026-08-04 00:25:00+00:00,4034.24005,4035.67537,4033.81561,4034.75404
2026-08-04 00:30:00+00:00,4034.88245,4036.27706,4032.25806,4034.99481
2026-08-04 00:35:00+00:00,4034.83682,4036.97873,4033.39652,4033.70579
2026-08-04 00:40:00+00:00,4034.25679,4037.95679,4033.29153,4036.87763
2026-08-04 00:45:00+00:00,4036.80698,4037.63072,4034.8612,4034.962
2026-08-04 00:50:00+00:00,4035.1325,4036.97873,4034.69841,4035.03781
2026-08-04 00:55:00+00:00,4035.04259,4038.77221,4035.04259,4037.0648
2026-08-04 01:00:00+00:00,4037.94783,4037.94783,4032.42066,4032.75857
2026-08-04 01:05:00+00:00,4033.37556,4035.34555,4030.46641,4034.95555
2026-08-04 01:10:00+00:00,4034.41648,4035.83824,4032.7459,4032.93454
2026-08-04 01:15:00+00:00,4033.19497,4037.19796,4033.19497,4037.04602
2026-08-04 01:20:00+00:00,4036.66729,4037.85369,4036.65281,4036.78067
2026-08-04 01:25:00+00:00,4036.74618,4039.74759,4031.44527,4031.87993
2026-08-04 01:30:00+00:00,4032.69059,4033.99482,4030.6256,4031.06068
2026-08-04 01:35:00+00:00,4031.85449,4036.569,4031.85449,4036.38746
2026-08-04 01:40:00+00:00,4035.84801,4038.07245,4035.84801,4037.95003
2026-08-04 01:45:00+00:00,4037.54451,4039.75115,4036.81576,4038.36825
2026-08-04 01:50:00+00:00,4038.4227,4039.75115,4037.95679,4039.70159
2026-08-04 01:55:00+00:00,4039.51698,4039.6818,4035.83824,4037.22433
2026-08-04 02:00:00+00:00,4036.96789,4037.63072,4035.83824,4037.48658
2026-08-04 02:05:00+00:00,4037.20351,4037.20351,4035.02401,4035.1475
2026-08-04 02:10:00+00:00,4035.38567,4036.48987,4035.24842,4036.33901
2026-08-04 02:15:00+00:00,4036.2551,4037.1417,4035.48592,4036.24827
2026-08-04 02:20:00+00:00,4036.40047,4037.07867,4035.10828,4036.6892
2026-08-04 02:25:00+00:00,4035.79379,4038.6091,4035.79379,4037.49738
2026-08-04 02:30:00+00:00,4037.54139,4037.74884,4036.65281,4037.44149
2026-08-04 02:35:00+00:00,4037.29713,4038.29898,4036.76622,4037.0887
2026-08-04 02:40:00+00:00,4037.27181,4038.93534,4036.22436,4038.47448
2026-08-04 02:45:00+00:00,4038.40168,4039.26162,4037.4677,4037.91561
2026-08-04 02:50:00+00:00,4037.77734,4037.98917,4036.00113,4036.1446
2026-08-04 02:55:00+00:00,4036.37373,4037.36019,4035.95216,4037.17526
2026-08-04 03:00:00+00:00,4036.68133,4037.79375,4034.26565,4034.53118
2026-08-04 03:05:00+00:00,4034.91327,4034.91327,4033.55921,4034.77085
2026-08-04 03:10:00+00:00,4034.5738,4035.02401,4034.29874,4034.60331
2026-08-04 03:15:00+00:00,4034.51988,4037.4677,4033.86558,4037.2357
2026-08-04 03:20:00+00:00,4036.68221,4036.97873,4034.2101,4035.32795
2026-08-04 03:25:00+00:00,4035.21296,4036.14567,4034.53562,4034.72074
2026-08-04 03:30:00+00:00,4035.03567,4035.18683,4034.35353,4034.85477
2026-08-04 03:35:00+00:00,4034.73066,4036.48987,4034.70203,4035.92148
2026-08-04 03:40:00+00:00,4035.9701,4036.67407,4035.51251,4035.59886
2026-08-04 03:45:00+00:00,4035.79281,4036.32694,4034.88182,4035.02763
2026-08-04 03:50:00+00:00,4035.27432,4035.27432,4030.95776,4031.11038
2026-08-04 03:55:00+00:00,4031.3479,4031.3479,4030.61437,4031.21233
2026-08-04 04:00:00+00:00,4031.02941,4031.93291,4029.79402,4031.89414
2026-08-04 04:05:00+00:00,4031.75586,4034.62177,4030.68245,4034.21726
2026-08-04 04:10:00+00:00,4033.2583,4038.77221,4032.90713,4036.84424
2026-08-04 04:15:00+00:00,4036.61042,4038.77221,4035.34966,4038.6684
2026-08-04 04:20:00+00:00,4038.45014,4038.6091,4036.94462,4038.28392
2026-08-04 04:25:00+00:00,4038.15615,4038.15615,4036.48987,4036.9547
2026-08-04 04:30:00+00:00,4037.23265,4038.11985,4037.01144,4037.16436
2026-08-04 04:35:00+00:00,4037.41862,4038.28292,4036.65281,4037.67232
2026-08-04 04:40:00+00:00,4037.66349,4039.79322,4037.66349,4039.56655
2026-08-04 04:45:00+00:00,4039.05668,4042.3677,4039.05668,4040.68743
2026-08-04 04:50:00+00:00,4040.88874,4043.99871,4040.88874,4043.87026
2026-08-04 04:55:00+00:00,4043.65516,4044.65297,4043.23837,4043.431
2026-08-04 05:00:00+00:00,4043.77754,4048.74691,4041.96527,4047.65646
2026-08-04 05:05:00+00:00,4047.45397,4048.583,4046.45328,4046.66735
2026-08-04 05:10:00+00:00,4047.04783,4048.583,4045.79844,4046.84902
2026-08-04 05:15:00+00:00,4047.17975,4049.5667,4046.44807,4048.98969
2026-08-04 05:20:00+00:00,4048.80323,4052.93088,4048.2345,4052.5743
2026-08-04 05:25:00+00:00,4051.913,4054.61557,4051.913,4053.16243
2026-08-04 05:30:00+00:00,4053.93743,4055.80792,4050.70481,4052.80876
2026-08-04 05:35:00+00:00,4052.86455,4054.82118,4052.52067,4054.17649
2026-08-04 05:40:00+00:00,4054.04953,4054.328,4053.17769,4053.22384
2026-08-04 05:45:00+00:00,4053.33757,4055.15004,4052.6849,4054.65315
2026-08-04 05:50:00+00:00,4054.61715,4055.73811,4054.41076,4055.53935
2026-08-04 05:55:00+00:00,4055.2006,4055.2006,4052.02804,4052.25382
2026-08-04 06:00:00+00:00,4052.35143,4053.0401,4050.38681,4050.93964
2026-08-04 06:05:00+00:00,4050.84796,4052.13031,4050.84796,4051.97306
2026-08-04 06:10:00+00:00,4051.57516,4052.90792,4051.55611,4052.77239
2026-08-04 06:15:00+00:00,4052.5271,4052.84915,4052.14624,4052.18132
2026-08-04 06:20:00+00:00,4052.22539,4052.30394,4051.69969,4052.16912
2026-08-04 06:25:00+00:00,4051.77312,4055.97242,4050.55327,4054.34773
2026-08-04 06:30:00+00:00,4054.52789,4057.94749,4053.91924,4057.77363
2026-08-04 06:35:00+00:00,4057.46874,4057.78283,4057.02624,4057.4909
2026-08-04 06:40:00+00:00,4057.5049,4057.61818,4056.63056,4056.7003
2026-08-04 06:45:00+00:00,4056.78282,4056.95971,4056.28137,4056.8899
2026-08-04 06:50:00+00:00,4056.76346,4057.01359,4054.65677,4054.77613
2026-08-04 06:55:00+00:00,4054.93195,4055.47895,4054.37214,4055.3131
2026-08-04 07:00:00+00:00,4055.25693,4055.27787,4053.50628,4053.51693
2026-08-04 07:05:00+00:00,4053.51497,4053.53753,4053.34198,4053.38299
2026-08-04 07:10:00+00:00,4053.35356,4053.63054,4053.34198,4053.52444
2026-08-04 07:15:00+00:00,4053.45535,4053.65531,4053.43066,4053.59202
2026-08-04 07:20:00+00:00,4053.49875,4053.63043,4053.39998,4053.49412
2026-08-04 07:25:00+00:00,4053.44391,4053.57872,4053.17769,4053.50082
2026-08-04 07:30:00+00:00,4053.39226,4053.54455,4053.17769,4053.50828
2026-08-04 07:35:00+00:00,4053.41103,4053.635,4053.41103,4053.43481
2026-08-04 07:40:00+00:00,4053.46389,4053.65266,4053.39949,4053.55094
2026-08-04 07:45:00+00:00,4053.51841,4053.51841,4053.27571,4053.44109
2026-08-04 07:50:00+00:00,4053.33712,4053.7875,4053.10741,4053.34345
2026-08-04 07:55:00+00:00,4053.32873,4053.45713,4053.26607,4053.26607
2026-08-04 08:00:00+00:00,4053.29434,4054.49238,4051.67596,4051.94525
2026-08-04 08:05:00+00:00,4052.47562,4053.53904,4049.40271,4051.18458
2026-08-04 08:10:00+00:00,4050.83931,4051.86386,4050.10905,4051.10165
2026-08-04 08:15:00+00:00,4051.20807,4052.02804,4050.48056,4051.95385
2026-08-04 08:20:00+00:00,4051.78764,4052.52067,4051.20726,4052.48356
2026-08-04 08:25:00+00:00,4052.30612,4053.01366,4050.87904,4052.13717
2026-08-04 08:30:00+00:00,4051.88639,4053.25468,4051.63591,4051.89691
2026-08-04 08:35:00+00:00,4052.46973,4053.50628,4052.46973,4053.4297
2026-08-04 08:40:00+00:00,4053.31181,4053.48355,4052.86786,4053.41765
2026-08-04 08:45:00+00:00,4053.26735,4053.34198,4052.61122,4053.11882
2026-08-04 08:50:00+00:00,4053.00943,4053.00943,4051.69969,4052.45396
2026-08-04 08:55:00+00:00,4052.30392,4053.50628,4050.65192,4053.4173
2026-08-04 09:00:00+00:00,4053.22317,4053.82851,4051.53553,4051.68982
2026-08-04 09:05:00+00:00,4051.80902,4055.00573,4051.80902,4054.09616
2026-08-04 09:10:00+00:00,4053.53444,4053.53444,4050.71495,4051.56459
2026-08-04 09:15:00+00:00,4051.66635,4052.35319,4051.04314,4051.0764
2026-08-04 09:20:00+00:00,4051.13048,4054.05471,4051.13048,4052.3802
2026-08-04 09:25:00+00:00,4053.2179,4053.2179,4051.37139,4052.28706
2026-08-04 09:30:00+00:00,4052.08989,4052.08989,4051.20726,4051.65303
2026-08-04 09:35:00+00:00,4051.44397,4052.27979,4051.04317,4052.19069
2026-08-04 09:40:00+00:00,4051.97886,4052.52067,4051.69969,4052.2515
2026-08-04 09:45:00+00:00,4051.96565,4054.40637,4051.67614,4054.13929
2026-08-04 09:50:00+00:00,4053.63111,4053.63111,4051.86386,4052.91022
2026-08-04 09:55:00+00:00,4052.69903,4053.45299,4052.139,4053.32326
2026-08-04 10:00:00+00:00,4053.13634,4063.47801,4053.13634,4058.53379
2026-08-04 10:05:00+00:00,4059.19192,4065.99246,4058.84885,4064.77759
2026-08-04 10:10:00+00:00,4061.95914,4069.34158,4061.95914,4064.5172
2026-08-04 10:15:00+00:00,4065.34368,4065.34368,4062.39844,4062.57562
2026-08-04 10:20:00+00:00,4062.78545,4063.22376,4058.83519,4059.20456
2026-08-04 10:25:00+00:00,4059.98365,4061.21726,4058.44156,4060.9819
2026-08-04 10:30:00+00:00,4060.57497,4060.7488,4058.93575,4060.64062
2026-08-04 10:35:00+00:00,4060.37986,4060.37986,4057.78283,4057.94741
2026-08-04 10:40:00+00:00,4058.16951,4058.82198,4056.13694,4056.23935
2026-08-04 10:45:00+00:00,4056.29436,4057.27884,4055.47895,4057.11141
2026-08-04 10:50:00+00:00,4056.8886,4058.39936,4054.9856,4055.1888
2026-08-04 10:55:00+00:00,4055.52735,4055.52735,4049.84213,4050.49752
2026-08-04 11:00:00+00:00,4051.77759,4051.77759,4046.78079,4046.9771
2026-08-04 11:05:00+00:00,4047.32726,4048.17226,4043.67165,4044.03334
2026-08-04 11:10:00+00:00,4044.40064,4048.583,4042.61423,4048.47695
2026-08-04 11:15:00+00:00,4048.13817,4050.22276,4046.78079,4050.10005
2026-08-04 11:20:00+00:00,4049.81676,4050.55516,4048.54394,4048.64233
2026-08-04 11:25:00+00:00,4049.014,4050.38681,4048.91084,4049.76234
2026-08-04 11:30:00+00:00,4049.63023,4051.20726,4048.60083,4049.48261
2026-08-04 11:35:00+00:00,4050.18216,4054.9856,4048.11187,4054.76831
2026-08-04 11:40:00+00:00,4054.55959,4059.46291,4051.8196,4058.60894
2026-08-04 11:45:00+00:00,4056.45928,4060.41904,4056.45928,4058.42781
2026-08-04 11:50:00+00:00,4058.61052,4061.57345,4056.69133,4061.37976
2026-08-04 11:55:00+00:00,4060.89218,4060.89218,4059.1005,4059.91879
2026-08-04 12:00:00+00:00,4059.90327,4059.90327,4056.95971,4057.26534
2026-08-04 12:05:00+00:00,4057.76783,4057.76783,4056.07309,4057.22223
2026-08-04 12:10:00+00:00,4057.05365,4058.60627,4056.91752,4058.48151
2026-08-04 12:15:00+00:00,4058.25715,4059.00797,4058.07445,4058.35089
2026-08-04 12:20:00+00:00,4058.39267,4059.43006,4057.38375,4057.59282
2026-08-04 12:25:00+00:00,4057.90929,4057.90929,4056.30146,4056.41507
2026-08-04 12:30:00+00:00,4056.79225,4059.59485,4055.97242,4058.00699
2026-08-04 12:35:00+00:00,4058.1153,4064.10976,4057.74929,4063.21698
2026-08-04 12:40:00+00:00,4061.01825,4065.04065,4060.7488,4061.24451
2026-08-04 12:45:00+00:00,4061.57183,4063.9954,4061.07862,4062.50573
2026-08-04 12:50:00+00:00,4062.14949,4062.14949,4060.7488,4061.37996
2026-08-04 12:55:00+00:00,4061.28692,4061.28692,4058.81644,4059.06043
2026-08-04 13:00:00+00:00,4059.5292,4060.08932,4058.21681,4058.78671
2026-08-04 13:05:00+00:00,4059.27798,4059.27798,4056.79513,4058.14989
2026-08-04 13:10:00+00:00,4057.64907,4060.58391,4057.64907,4058.26952
2026-08-04 13:15:00+00:00,4058.53154,4060.7488,4057.5541,4060.38763
2026-08-04 13:20:00+00:00,4060.44657,4061.90653,4059.4598,4059.68403
2026-08-04 13:25:00+00:00,4060.10637,4060.26938,4058.11217,4058.73937
2026-08-04 13:30:00+00:00,4058.67553,4059.89208,4056.46601,4057.98155
2026-08-04 13:35:00+00:00,4057.20988,4059.1005,4056.46601,4056.81896
2026-08-04 13:40:00+00:00,4056.78928,4056.78928,4053.05696,4053.28473
2026-08-04 13:45:00+00:00,4053.71456,4054.38985,4052.84915,4054.20811
2026-08-04 13:50:00+00:00,4053.72267,4055.31449,4053.72267,4055.2841
2026-08-04 13:55:00+00:00,4055.19265,4055.21794,4052.97061,4053.24424
2026-08-04 14:00:00+00:00,4053.7758,4053.7758,4051.53553,4053.18695
2026-08-04 14:05:00+00:00,4052.78452,4054.49238,4052.02804,4054.36342
2026-08-04 14:10:00+00:00,4054.06054,4055.45424,4053.77735,4055.13552
2026-08-04 14:15:00+00:00,4054.49757,4059.71186,4054.49757,4059.50043
2026-08-04 14:20:00+00:00,4059.14984,4059.14984,4055.80792,4057.57378
2026-08-04 14:25:00+00:00,4057.47101,4061.12897,4057.12431,4061.00901
2026-08-04 14:30:00+00:00,4060.62652,4064.57501,4060.54209,4064.25943
2026-08-04 14:35:00+00:00,4063.74931,4063.74931,4062.23342,4063.03258
2026-08-04 14:40:00+00:00,4062.77946,4063.71912,4062.72853,4062.97392
2026-08-04 14:45:00+00:00,4062.97506,4065.54571,4061.90688,4065.36796
2026-08-04 14:50:00+00:00,4065.11017,4065.53645,4064.04942,4064.14031
2026-08-04 14:55:00+00:00,4064.27095,4066.28922,4063.44838,4065.8081
2026-08-04 15:00:00+00:00,4064.93627,4064.93627,4062.58875,4063.87329
2026-08-04 15:05:00+00:00,4063.67684,4063.67684,4060.7488,4060.96273
2026-08-04 15:10:00+00:00,4061.3502,4061.3502,4057.61818,4057.75029
2026-08-04 15:15:00+00:00,4057.92011,4061.31683,4057.61171,4060.85118
2026-08-04 15:20:00+00:00,4060.24281,4062.44507,4060.24281,4061.62789
2026-08-04 15:25:00+00:00,4061.72628,4064.37978,4061.72628,4063.13696
2026-08-04 15:30:00+00:00,4062.96218,4067.02456,4062.75515,4063.41842
2026-08-04 15:35:00+00:00,4064.25186,4064.25186,4059.92449,4060.06233
2026-08-04 15:40:00+00:00,4060.44335,4062.57081,4059.70781,4062.29785
2026-08-04 15:45:00+00:00,4061.89107,4063.97811,4061.13277,4061.51553
2026-08-04 15:50:00+00:00,4062.29124,4062.29124,4059.65393,4061.38585
2026-08-04 15:55:00+00:00,4061.11449,4062.11461,4058.60627,4061.60119
2026-08-04 16:00:00+00:00,4060.95253,4065.22284,4060.95253,4064.8928
2026-08-04 16:05:00+00:00,4064.26691,4066.58882,4063.84485,4064.08152
2026-08-04 16:10:00+00:00,4064.47773,4064.47773,4063.22376,4064.17224
2026-08-04 16:15:00+00:00,4063.9659,4064.37978,4062.21337,4063.03876
2026-08-04 16:20:00+00:00,4062.83718,4065.04065,4061.57345,4064.89674
2026-08-04 16:25:00+00:00,4064.42432,4064.42432,4060.49885,4060.9812
2026-08-04 16:30:00+00:00,4061.84937,4061.84937,4057.12431,4057.37328
2026-08-04 16:35:00+00:00,4057.45418,4057.45418,4056.63056,4056.81146
2026-08-04 16:40:00+00:00,4056.78654,4059.1005,4056.63056,4059.04648
2026-08-04 16:45:00+00:00,4058.9235,4062.72853,4058.771,4061.62444
2026-08-04 16:50:00+00:00,4061.55519,4062.72853,4060.88069,4061.38102
2026-08-04 16:55:00+00:00,4061.69305,4062.50579,4059.38467,4062.00585
2026-08-04 17:00:00+00:00,4061.3658,4064.93867,4061.3658,4063.82536
2026-08-04 17:05:00+00:00,4064.2019,4065.48303,4064.2019,4064.40895
2026-08-04 17:10:00+00:00,4064.67437,4065.8301,4061.41427,4061.75994
2026-08-04 17:15:00+00:00,4062.24218,4064.56113,4060.7488,4063.96123
2026-08-04 17:20:00+00:00,4062.63801,4065.12181,4062.63801,4064.6694
2026-08-04 17:25:00+00:00,4063.94364,4065.53645,4063.38887,4063.45351
2026-08-04 17:30:00+00:00,4063.52274,4066.1977,4063.16283,4066.01456
2026-08-04 17:35:00+00:00,4065.70254,4066.50667,4062.72233,4063.22533
2026-08-04 17:40:00+00:00,4063.88938,4065.04065,4061.90341,4062.56057
2026-08-04 17:45:00+00:00,4062.84752,4064.48345,4062.72853,4064.33032
2026-08-04 17:50:00+00:00,4064.07628,4065.53645,4063.66812,4064.81031
2026-08-04 17:55:00+00:00,4064.91978,4065.53645,4064.07041,4065.50262
2026-08-04 18:00:00+00:00,4065.35699,4071.48036,4064.22702,4070.63224
2026-08-04 18:05:00+00:00,4069.29074,4072.65619,4068.84485,4070.03069
2026-08-04 18:10:00+00:00,4070.21133,4070.66678,4068.84485,4069.38871
2026-08-04 18:15:00+00:00,4069.72164,4069.72164,4067.35541,4067.42247
2026-08-04 18:20:00+00:00,4067.52809,4067.88873,4061.24355,4061.71984
2026-08-04 18:25:00+00:00,4062.57174,4062.90965,4060.7488,4062.41627
2026-08-04 18:30:00+00:00,4061.12872,4064.37978,4061.12872,4061.49383
2026-08-04 18:35:00+00:00,4061.96105,4064.00689,4059.53119,4059.89294
2026-08-04 18:40:00+00:00,4060.6543,4060.6543,4058.771,4058.968
2026-08-04 18:45:00+00:00,4059.09334,4059.48256,4056.46337,4056.55778
2026-08-04 18:50:00+00:00,4056.66568,4057.36405,4055.97242,4056.87698
2026-08-04 18:55:00+00:00,4056.67734,4056.72368,4054.9856,4055.44756
2026-08-04 19:00:00+00:00,4055.36481,4055.36481,4053.01342,4053.23589
2026-08-04 19:05:00+00:00,4053.61464,4053.61464,4050.87904,4050.97759
2026-08-04 19:10:00+00:00,4051.08333,4051.93816,4048.2552,4050.29204
2026-08-04 19:15:00+00:00,4049.80731,4051.69969,4049.80731,4051.64249
2026-08-04 19:20:00+00:00,4051.51401,4051.51401,4049.33271,4050.50859
2026-08-04 19:25:00+00:00,4050.218,4051.22982,4050.218,4051.18008
2026-08-04 19:30:00+00:00,4051.07348,4051.20726,4049.40271,4051.08913
2026-08-04 19:35:00+00:00,4050.79861,4050.79861,4047.10834,4047.47534
2026-08-04 19:40:00+00:00,4047.38194,4049.9326,4046.48706,4049.82654
2026-08-04 19:45:00+00:00,4049.54236,4050.71495,4048.74691,4050.57111
2026-08-04 19:50:00+00:00,4050.1631,4051.18498,4048.2552,4048.41326
2026-08-04 19:55:00+00:00,4048.43039,4049.66359,4047.65,4049.54053
2026-08-04 20:00:00+00:00,4049.35514,4049.73666,4048.583,4049.42735
2026-08-04 20:05:00+00:00,4049.26213,4050.2152,4047.87343,4047.91101
2026-08-04 20:10:00+00:00,4047.94928,4049.11981,4046.91725,4048.88516
2026-08-04 20:15:00+00:00,4048.5784,4049.23874,4046.28955,4047.84895
2026-08-04 20:20:00+00:00,4046.91469,4049.07479,4046.91469,4048.07259
